question,true_answer,predicted_answer,is_correct
"Aşağıdakilerden hangisi mikroorganizmaların faydalarından biri değildir?
Şıklar:
A. Topraktaki besin maddelerini serbest bırakırlar.
B. Antibiyotik yapımına yardımcı olurlar.
C. Yiyeceklerin bozulmasına neden olurlar.
D. Atıkları parçalıyorlar.",Yiyeceklerin bozulmasına neden olurlar.,C. Yiyeceklerin bozulmasına neden olurlar. (Bu seçenekte mikroorganizmaların faydaları yerine zararları anlatılmaktadır.),False
"Bir öğrenci iki farklı hücreye ait diyagramları incelemiştir. Hücrelerden biri prokaryotik, diğeri ise ökaryotikti. Öğrenci diyagramlar arasındaki önemli bir farkı belirlemek için ne yapmalıdır?
Şıklar:
A. iki hücrenin şekillerini karşılaştırın
B. hangi diyagramın bir çekirdeği gösterdiğini kontrol edin
C. hangi diyagramın sitoplazmayı gösterdiğini kontrol edin
D. iki hücredeki koful sayısını karşılaştırın",hangi diyagramın bir çekirdeği gösterdiğini kontrol edin,B. hangi diyagramın bir çekirdeği gösterdiğini kontrol edin.,False
"Bu ifadelerden hangisi atomları en iyi tanımlar?
Şıklar:
A. iki veya daha fazla birleşik unsur
B. bir elementin en küçük birimleri
C. bir çekirdeğin içindeki parçacıklar
D. bir elementin farklı formları",bir elementin en küçük birimleri,B. bir elementin en küçük birimleri.,False
"Bir mühendis bir köprü tasarlamak için bilgisayar kullanmaktadır. Güvenlik açısından en önemli test hangisidir?
Şıklar:
A. köprünün taşıyabileceği maksimum yük
B. köprüyü inşa etmek için kullanılan malzemenin maliyeti
C. geri dönüştürülebilen malzemelerin yüzdesi
D. köprünün inşa edilme hızı",köprünün taşıyabileceği maksimum yük,A. köprünün taşıyabileceği maksimum yük.,False
"Güneş enerjisini elektriğe dönüştürmek için güneş panelleri kullanmak hangi kaynağın tükenmesini yavaşlatmaya yardımcı olabilir?
Şıklar:
A. güneş ışığı
B. su
C. kömür
D. bakır",kömür,"D. Volkanik patlamalar
Soru: Aşağıdaki özelliklerden hangisi, canlı organizmaların yaşamları boyunca değiş",False
"Jake soğuk bir günde nefesini dışarı verdiğinde bir bulut oluşur. Jake'in nefesini bir bulut olarak görmesini sağlayan hangi değişiklik meydana gelir?
Şıklar:
A. Gaz sıvıya dönüşür.
B. Katı gaza dönüşür.
C. Sıvı gaza dönüşür.
D. Sıvı katıya dönüşür.",Gaz sıvıya dönüşür.,C. Sıvı gaza dönüşür.,False
"Hangisi fiziksel bir değişimdir?
Şıklar:
A. yanan bir odun parçası
B. renk değiştiren bakır bir çatı
C. demir çit üzerinde pas oluşumu
D. bir sayfa kağıt parçalama",bir sayfa kağıt parçalama,C. demir çit üzerinde pas oluşumu.,False
"Balıklarda bulunan aşağıdaki organlardan hangisi insan akciğeri ile aynı işleve sahiptir?
Şıklar:
A. böbrek
B. kalp
C. solunga.
D. cilt",solunga.,"C. solunga. (Balıklarda solunga, insan akciğerlerinde bulunan alveoller gibi oksijen ve karbondioksit alışverişinde yer alır.)",False
"Arabalar bir zamanlar tamamen elle monte edilirdi. Endüstriyel robotlar artık birçok araba parçasını bir araya getiriyor. Robot kullanmanın olumlu etkisi nedir?
Şıklar:
A. Montaj daha fazla zaman alır.
B. Montaj için daha fazla işçiye ihtiyaç vardır.
C. İşçiler daha az yaralanmaktadır.
D. Montaj sırasında daha fazla hata yapılır.",İşçiler daha az yaralanmaktadır.,C. İşçiler daha az yaralanmaktadır.,False
"Bunlardan hangisi bir mutasyonun bir türde adaptasyona dönüşüp dönüşmeyeceğini büyük olasılıkla belirler?
Şıklar:
A. genetik varyasyon
B. mitoz bölünme
C. doğal seçilim
D. ardıllık",doğal seçilim,C. doğal seçilim.,False
"Hem öglena hem de paramesyum'da üreme hakkında hangisi doğrudur?
Şıklar:
A. Dikey olarak bölünürler.
B. Gamet üretirler.
C. Birleşirler.
D. Spor oluştururlar.",Dikey olarak bölünürler.,"B. Gamet üretirler. (Paramesyum gamet üretir, ökaryotlar için bu normaldir.)",False
"Birçok hayvan ___ için bitkilere bağımlıdır.
Şıklar:
A. barınma
B. tozlaşma
C. tohum dağılımı
D. güneş ışığı",barınma,B. tozlaşma,False
"Elementlerin Periyodik Tablosu'nun sol tarafındaki elementleri sağ taraftaki elementlerden ayıran fiziksel özellik nedir?
Şıklar:
A. proton sayısı
B. maddenin hâli
C. atomik kütle
D. sıcaklık",maddenin hâli,B. maddenin hâli,False
"Mina, dereceli bir silindirden bir günde ne kadar suyun buharlaşacağını bilmek istiyordu. 1. Gün, Mina dereceli silindiri 150 mililitre (mL) su ile doldurdu. 2. Gün, su hacminin 148,5 mL'ye düştüğünü gözlemledi. Suyun yoğunluğu mililitre başına 1,0 gram (g/mL) ise, buharlaşan suyun kütlesi ne kadardır?
Şıklar:
A. 1.0 g
B. 1.5 g
C. 148.5 g
D. 298.5 g",1.5 g,"C. 15 kg
Soru: Aşağıdaki organizmalardan hangisi fotosentez sürecinde yer almaz?
A. Bitkiler
B. Mantarlar
C. Bakteriler",False
"Hangi ifade kelebeklerin yaşam döngüsünün kurbağaların yaşam döngüsünden ne kadar farklı olduğunu açıklar?
Şıklar:
A. Kelebek yaşam döngülerinin daha fazla aşaması vardır.
B. Kelebeklerin yaşam döngülerinde bir yumurta aşaması vardır.
C. Kelebeklerin yaşam döngülerinde bir pupa evresi vardır.
D. Kelebeklerin yaşam döngülerinde bir yetişkin aşaması vardır.",Kelebeklerin yaşam döngülerinde bir pupa evresi vardır.,C. Kelebeklerin yaşam döngülerinde bir pupa evresi vardır.,False
"Bir deneyde iki özdeş kağıt kullanılıyor; biri buruşturularak top haline getirilmiş, diğeri ise düz. Aynı anda aynı yükseklikten bırakıldıklarında büyük olasılıkla ne olur?
Şıklar:
A. düz levha kenarı üzerine düşecektir
B. her ikisi de aynı oranda düşecektir
C. buruşuk tabaka daha hızlı düşecektir
D. buruşuk tabaka yatay olarak hareket edecektir",buruşuk tabaka daha hızlı düşecektir,C. buruşuk tabaka daha hızlı düşecektir.,False
"Ay'ın kökenine ilişkin hangi teori, Dünya'nın Ay'ının Mars, Jüpiter ve Neptün'ü oluşturan aynı süreçle oluştuğunu öne sürer?
Şıklar:
A. Dev Çarpma Teorisi
B. Fisyon Teorisi
C. Yakalama Teorisi
D. Koakresyon Teorisi",Koakresyon Teorisi,"C. Yakalama Teorisi (Bu teori, Ay'ın bir zamanlar Dünya'ya yaklaştığı ve sonunda Dünya'nın yer çekimi tarafından çekilerek yörüngesine çekildiği öne sürmektedir.)",False
"Tüm organizmalar besinleri işler. Hangi cümle bitki ve hayvanların besinleri nasıl benzer şekilde işlediğini en iyi şekilde açıklar?
Şıklar:
A. Güneş ışığından gelen enerji besin üretir.
B. Besinler hücre duvarlarının gücünü artırır.
C. Hücreler besinleri kullanılabilir formlara dönüştürür.
D. Besinler sindirim sistemi tarafından parçalanır.",Hücreler besinleri kullanılabilir formlara dönüştürür.,C. Hücreler besinleri kullanılabilir formlara dönüştürür.,False
"Jeotermal enerji üretimi için bunlardan hangisi en çok gereklidir?
Şıklar:
A. sıcak kaya
B. fosil yakit
C. kalın kabuk
D. sıcak iklim",sıcak kaya,"C. Ölü organik maddelerin ayrıştırılmasına katkıda bulunanlar
Soru: Bir nehrin akış yönü değiştiğinde",False
"Besin akışları su yollarında alg patlamalarına neden olabilir. Hangi genetiği değiştirilmiş organizmalar alg patlamalarını azaltmaya yardımcı olabilir?
Şıklar:
A. daha fazla yağa sahip olacak şekilde modifiye edilmiş domuzlar
B. daha az yem gerektirecek şekilde modifiye edilmiş inekler
C. Herbisitlere dirençli olacak şekilde modifiye edilmiş mısır
D. kendi böcek ilacını yapmak üzere modifiye edilmiş soya fasulyesi",daha az yem gerektirecek şekilde modifiye edilmiş inekler,C. Herbisitlere dirençli olacak şekilde modifiye edilmiş mısır.,False
"Suyun sıcaklığı 10° Celsius'tan -10° Celsius'a değiştiğinde ne olur?
Şıklar:
A. Su katı halden gaz haline dönüşür.
B. Su sıvıdan gaza dönüşür.
C. Su sıvı halden katı hale dönüşür.
D. Su katı halden sıvı hale geçer.",Su sıvı halden katı hale dönüşür.,C. Su sıvı halden katı hale dönüşür. (Su donar),False
"Rüzgardan elde edilen enerjiyi kullanmanın hava kalitesi açısından fosil yakıtları yakmaktan daha iyi olmasının en olası nedeni hangisidir?
Şıklar:
A. rüzgardan yararlanmak için gerekli ekipman ucuzdur
B. rüzgar fosil yakıtlardan daha az kirlilik üretir
C. rüzgar gücünden elde edilen enerjinin depolanması kolaydır
D. rüzgar fosil yakitlardan daha verimlidir",rüzgar fosil yakıtlardan daha az kirlilik üretir,B. rüzgar fosil yakıtlardan daha az kirlilik üretir.,False
"Bir ses dalgasının hızı, farklı maddelerden geçerken değişir. Bir ses dalgasının hızını en çok hangi faktör etkiler?
Şıklar:
A. dalganın frekansı
B. dalganın dalga boyu
C. sesi yaratan kaynak
D. ortamdaki moleküller arasındaki mesafe",ortamdaki moleküller arasındaki mesafe,D. ortamdaki moleküller arasındaki mesafe.,False
"Hangi adaptasyon bir solucanın toprakta hareket etmesine yardımcı olur?
Şıklar:
A. nemli cilt
B. tüp benzeri gövde
C. nefes alan cilt
D. çok küçük ağız",tüp benzeri gövde,"B. tüp benzeri gövdeassistant

I'm happy to help you with your question! It seems like you're looking for information about a specific topic. Could you please provide more context or clarify what you're trying to find out? I'll do my best to provide you with accurate and helpful information.",False
"Bir bukalemun çevresine uyum sağlamak için renk değiştirebilir. Bu yetenek bukalemunun hayatta kalmasına yardımcı olur çünkü
Şıklar:
A. sıcak kalmasını sağlar.
B. bir eş bulmasını sağlar.
C. yiyecek avlamasını sağlar.
D. kolayca görülebilmesine neden olur.",yiyecek avlamasını sağlar.,C. yiyecek avlamasını sağlar.,False
"Bunlardan hangisi en hızlı şekilde yeni toprak oluşturur?
Şıklar:
A. Ormanda çürüyen bir kütük.
B. Bir derede akan su.
C. Bahçede duran bir kaya.
D. Sahilde kırılan dalgalar.",Ormanda çürüyen bir kütük.,B. Bir derede akan su.,False
"Güney Amerika'nın doğu kıyısının bir kısmı ile Afrika'nın batı kıyısı, aynı kaya katmanları dizisi içinde eşleşen fosillere sahiptir. Bu durum, bu iki kıtanın bir zamanlar ___ kanıt sunar.
Şıklar:
A. çok daha büyük bir okyanus tarafından ayrılmış olduğuna
B. tek bir kara parçası olarak birleştiğine
C. Kuzey Kutbu yakınlarında bulunduğuna
D. farklı bir yarımkürede olduğuna",tek bir kara parçası olarak birleştiğine,B. tek bir kara parçası olarak birleştiğine.,False
"Hangi insan eylemi yenilenebilir bir kaynağın korunmasına yardımcı olur?
Şıklar:
A. yakıt olarak kömür kullanan enerji santralleri inşa etmek
B. yollar ve binalar için arazinin temizlenmesi
C. gübre akışının göletlere yönlendirilmesi
D. ormansızlaştırılmış alanlarda ağaçların yeniden dikilmesi",ormansızlaştırılmış alanlarda ağaçların yeniden dikilmesi,D. ormansızlaştırılmış alanlarda ağaçların yeniden dikilmesi.,False
"Bir öğrenci, 3 aylık bir dönem boyunca haftalık yağış miktarını göstermek için bir sütun grafiği kullanır. Veriler için başka hangi sunum yöntemi uygundur?
Şıklar:
A. bir tablo
B. bir pasta grafiği
C. bir fotoğraf
D. yazılı bir paragraf",bir tablo,B. Meteor atmosferde ısı ve gaz haline dönüşür.,False
"Aşağıdakilerden hangisi güneş enerjisine geçişin çevresel faydalarından biridir?
Şıklar:
A. hava kirliliğinde azalma
B. enerji maliyetinde bir artış
C. fosil yakıtların kullanımında artış
D. elektrik enerjisi üretiminde azalma",hava kirliliğinde azalma,A. hava kirliliğinde azalma.,False
"Aerobik hücresel solunum üzerine bir deney sırasında, bir biyolog bir hücre kültürünün kullanabileceği fosfor miktarını sınırlar. Bu durum hücreyi nasıl etkileyebilir?
Şıklar:
A. Hücresel enerji miktarı azalacaktır.
B. Hücresel enerji miktarı artacaktır.
C. Üretilen glikoz miktarı artacaktır.
D. Üretilen glikoz miktarı azalacaktır.",Hücresel enerji miktarı azalacaktır.,A. Hücresel enerji miktarı azalacaktır.,False
"Bir gölette güneye doğru giden pille çalışan oyuncak bir yelkenli, doğudan batıya doğru esen bir rüzgâra yakalanır. Kuvvetlerin kombinasyonu yelkenlinin hangi yönde hareket etmesine neden olur?
Şıklar:
A. kuzeydoğu
B. kuzeybatı
C. güneydoğu
D. güneybatı",güneybatı,"A. Araziye yakın bir su kaynağının varlığı
Soru: Aşağıdaki bilimsel keşiflerin hangisi Dünya'nın jeolojik tarihini anlamamıza en çok katkıda bulunmuştur?
Şıklar:
A. Dinozor fosilleri
B. Ayın oluşumu",False
"Magnezyum bromür deniz suyunda en bol bulunan bileşiklerden biridir. Hangi formül magnezyum bromürü doğru şekilde temsil eder?
Şıklar:
A. MgBr
B. MgBr_{2}
C. Mg_{2}Br
D. Mg_{3}Br_{2}",MgBr_{2},B. MgBr_{2},False
"Bir öglena hücresi, ışığı algılayan göz noktası adı verilen bir yapıya sahiptir. Bir paramesyumun göz noktası yoktur ve bu nedenle ışığı algılayamaz. Neden bir paramesyumun göz lekesine ihtiyacı yoktur?
Şıklar:
A. Bir paramecium ışığın olduğu yerde yaşamaz.
B. Bir paramecium kendi besinini fotosentezle üretmez.
C. Bir paramecium, bir öglena'ya göre daha sığ sularda yaşar.
D. Bir paramecium hareket etmek için flagellum yerine silleri kullanır.",Bir paramecium kendi besinini fotosentezle üretmez.,A. Bir paramecium ışığın olduğu yerde yaşamaz.,False
"Melinda bir gece penceresinden dışarı baktı ve bir ağacın tepesinde çok parlak bir yıldız gördü. O gece geç saatlerde dışarı baktığında yıldızın kaybolduğunu gördü. Ne olduğunu en iyi hangisi açıklar?
Şıklar:
A. Dünya dönüyor, böylece yıldızlar hareket ediyor gibi görünüyor.
B. Bazı yıldızlar her gece sadece birkaç saat parlar.
C. Yıldız yanmış olmalı.
D. Bazı yıldızlar diğerlerinden daha hızlı hareket eder.","Dünya dönüyor, böylece yıldızlar hareket ediyor gibi görünüyor.",A. Dünyanın dönmesi nedeniyle yıldızlar hareket ediyor gibi görünüyor.,False
"Hangi ifade enerjinin nasıl yardımcı olabileceğini açıklar?
Şıklar:
A. Bir binaya yıldırım düşmesi.
B. Yangının bir evi kül etmesi.
C. Elektriğin bir fırını ısıtması.
D. Rüzgarın bir tabelayı uçurması.",Elektriğin bir fırını ısıtması.,C. Elektriğin bir fırını ısıtması.,False
"Benzer kimyasal ve fiziksel özelliklere sahip bazı elementler, Elementlerin Periyodik Tablosu'nda aynı sütunda bulunur. Bu kimyasallar
Şıklar:
A. aynı periyottadır.
B. aynı ailedendir.
C. aynı sayıda elektrona sahiptir.
D. aynı atomik kütle numarasına sahiptir.",aynı ailedendir.,B. aynı ailedendir.,False
"Hangi organizma çifti birbirine en çok fayda sağlar?
Şıklar:
A. çalılıkta yuva yapan kuşlar
B. bir bitkinin köklerini yiyen solucanlar
C. ağaçtaki tohumları gömen sincaplar
D. boynuzlarını bir ağaca kazıyan geyik",ağaçtaki tohumları gömen sincaplar,C. ağaçtaki tohumları gömen sincaplar.,False
"20 N'luk bir cisim bir yüzeye yerleştiriliyor ve kaymaya başlıyor. Cismin hareket etmeye başlamasının en olası nedeni nedir?
Şıklar:
A. Yerçekimi nesne üzerinde dengeli bir kuvvet uygular.
B. Dengesiz bir kuvvet ivmelenmeye neden olur.
C. Nesneye sürtünme uygulanır.
D. Nesne üzerine etki eden kuvvetler dengededir.",Dengesiz bir kuvvet ivmelenmeye neden olur.,C. Nesneye sürtünme uygulanır.,False
"Soruşturma kayıtları en çok nasıl yardımcı olabilir?
Şıklar:
A. Kayıtlar, soruşturmada yapılan hatalara ilişkin ipuçları sağlar.
B. Kayıtlar, soruşturmanın birçok kez yürütüldüğünü kanıtlamaktadır.
C. Kayıtlar, soruşturmanın tekrarlanması ihtiyacını ortadan kaldırmaktadır.
D. Kayıtlar, soruşturmadan elde edilen sonuçların doğru olmasını sağlar.","Kayıtlar, soruşturmada yapılan hatalara ilişkin ipuçları sağlar.","A. Kayıtlar, soruşturmada yapılan hatalara ilişkin ipuçları sağlar.",False
"Bunlardan hangisi levha tektoniği teorisi için bir kanıttır?
Şıklar:
A. kutup buzullarının erimesi
B. iklimler değiştikçe biyomların yer değiştirmesi
C. granitin tüm kıtalarda yaygınlığı
D. Pasifik kenarındaki volkanların varlığı",Pasifik kenarındaki volkanların varlığı,D. Pasifik kenarındaki volkanların varlığı.,False
"Hangi listede nesneler en küçükten en büyüğe doğru sıralanmıştır?
Şıklar:
A. Dünya, Güneş, Güneş Sistemi, Samanyolu Galaksisi
B. Ay, Güneş, Dünya, Samanyolu Galaksisi
C. Güneş, Ay, Dünya, Samanyolu galaksisi
D. Güneş Sistemi, Samanyolu Galaksisi, Dünya, Ay","Dünya, Güneş, Güneş Sistemi, Samanyolu Galaksisi","B. Sıcak, Soğuk, Işık, Karanlık
Soru: Aşağıdaki ifadelerden hangisi doğru bir ifade midir?
A. Kuyruklu yıldızlar, güneş sistemimizdeki en küçük gök cisimleridir.
B. Gezegenler güneş sistemimizde bulunan en büyük gök cisimleridir.
C. Yıldızlar güneş sistemimiz dışında bulunur.
D. Bulutsular, gök cisimlerinin oluşumunu belirleyen doğal olaylardır.
Lütfen açıklama yapmayın, yalnızca şıklardan bir tanesini seçin",False
"Marketlerde satılan bazı balıklar balık çiftliklerinde yetiştirilmektedir. Daha fazla balık çiftliği inşa edildiğinde, en çok hangi grup zarar görür?
Şıklar:
A. bakkal dükkanı sahibi insanlar
B. balık taşıyan kamyon şoförleri
C. vahşi doğadan balık satan insanlar
D. çiftlikleri inşa eden inşaat işçileri",vahşi doğadan balık satan insanlar,C. vahşi doğadan balık satan insanlar.,False
"Hangi yenilenebilir kaynak hava konveksiyon akımları tarafından üretilir?
Şıklar:
A. rüzgar enerjisi
B. güneş enerjisi
C. fosil yakıt enerjisi
D. jeotermal enerji",rüzgar enerjisi,,False
"Güneş sistemindeki hangi gezegen en uzun yıla sahiptir?
Şıklar:
A. Güneş'e en yakın gezegen.
B. En uzun güne sahip gezegen.
C. En çok uydusu olan gezegen.
D. Güneş'e en uzak gezegen.",Güneş'e en uzak gezegen.,D. Güneş'e en uzak gezegen. (Neptün),False
"Elma ağaçları ve tavukların her ikisinin de bir yaşam döngüsü vardır. Hem elma çekirdeğinde hem de döllenmiş bir yumurtada hangi yaşam döngüsü aşaması vardır?
Şıklar:
A. pupa
B. fetüs
C. embriyo
D. yetişkin",embriyo,C. embriyo,False
"Aşağıdakilerden hangisi büyük olasılıkla habitat tahribatından kaynaklanan bir adaptasyondur?
Şıklar:
A. su kulesine yuva yapan bir kuş
B. bir tavşanın kürkünün kışın beyaza dönmesi
C. derisini döken bir kertenkele
D. akıntıya karşı yüzen bir somon",su kulesine yuva yapan bir kuş,D. akıntıya karşı yüzen bir somon.,False
"Bir top beton bir zemin üzerine aşağı doğru atılır ve yukarı doğru zıplar. Topun zıplamasını sağlayan yukarı doğru kuvvet nedir?
Şıklar:
A. zemin
B. yerçekiminin çekimi
C. top üzerindeki hava sürtünmesi
D. topu fırlatan kişi",zemin,"D. Doğal seçilim
Soru: Aşağıdaki seçeneklerden hangisi, bir ekosistemin parçalarının",False
"Bazı kağıt fabrikaları ""odunsuz"" kağıt olarak adlandırılan odunsuz kağıt yapan makineler kullanmaktadır. Bu makineler pamuk ve pirinç atıkları gibi malzemelerden kağıt üretmektedir. Odunsuz kağıt kullanımı en çok hangi sorunu etkiliyor?
Şıklar:
A. fosil yakıtların kullanımının artması
B. su arzında azalma
C. hayvan yaşam alanlarının kaybı
D. hava kirliliği",hayvan yaşam alanlarının kaybı,"A. Güneş ışığı
Soru 14: Aşağıdaki faktörler arasında hangisi",False
"Hidrolik ve pnömatik sistemler arasındaki temel fark aşağıdakilerden hangisidir?
Şıklar:
A. Hidrolik sistemler basınç altındadır, pnömatik sistemler ise basınç altında değildir.
B. Hidrolik sistemler sıvıları, pnömatik sistemler ise gazları içerir.
C. Hidrolik sistemler açık sistemler, pnömatik sistemler ise kapalı sistemlerdir.
D. Hidrolik sistemler hareket halindeki sıvıları, pnömatik sistemler ise hareketsiz sıvıları içerir.","Hidrolik sistemler sıvıları, pnömatik sistemler ise gazları içerir.","B. Hidrolik sistemler sıvıları, pnömatik sistemler ise gazları içerir.",False
"Öğrenciler bir laboratuvarda iki fosili incelemektedir. Öğretmen tarafından fosillerin farklı kaya katmanlarında bulunduğu söyleniyor. Öğrenciler sadece fosilleri gözlemleyerek neyi büyük olasılıkla belirleyebilirler?
Şıklar:
A. her bir organizmanın nasıl öldüğü
B. fosillerin kesin yaşı
C. fosiller keşfedilme zamanı
D. organizmaların yaşadığı ortamın türü",organizmaların yaşadığı ortamın türü,D. organizmaların yaşadığı ortamın türü.,False
"Bir öğrenci bir deneyi tekrarlayabilmek için hangi adımı atmalıdır?
Şıklar:
A. deneyi birçok kez yapın
B. tüm prosedürlerin kaydını tutmak
C. deney düzeneğinin bir modelini yapmak
D. deneyin bazı koşullarını değiştirmek",tüm prosedürlerin kaydını tutmak,B. tüm prosedürlerin kaydını tutmak.,False
"Aşağıdaki ifadelerden hangisi Dünya'nın alt mantosunun neden üst mantodan çok daha sert ve yoğun olduğunu en iyi şekilde açıklar?
Şıklar:
A. Alt manto, üst mantodan daha yaşlıdır.
B. Alt manto, üst mantodan daha soğuktur.
C. Alt manto, üst mantoya göre daha fazla basınç altındadır.
D. Alt manto, çekirdekten üst mantoya göre daha uzaktır.","Alt manto, üst mantoya göre daha fazla basınç altındadır.","C. Alt manto, üst mantoya göre daha fazla basınç altındadır.",False
"Pat bir miktar sofra tuzunu suda eritir. Daha sonra mikroskop lamının üzerine bir damla su koyar ve lambayı yakar. Su buharlaştıkça Pat küçük kübik yapıların oluştuğunu gözlemler. Pat mikroskopta hangi süreci görüyor?
Şıklar:
A. bir cevherin saflaştırılması
B. bir kristalin büyümesi
C. bir sıvının katı hale gelmesi
D. granüllerin sedimantasyonu",bir kristalin büyümesi,"A. Yapraklar, fotosentezi kolaylaştırmak için güneş ışığını emer.",False
"Yeni teknolojiler otomobil üreticilerinin yakıt tasarruflu hibrit otomobiller pazarlamasına olanak sağlamıştır, ancak hibrit otomobillerin kullanım ömürlerinin sonunda bertaraf edilmesi bir sorun teşkil etmektedir. Hangi soru hibrit araçlara özgü bir bertaraf sorununu temsil etmektedir?
Şıklar:
A. Pillerin geri dönüşümü için ne yapılacak?
B. Klima sistemindeki soğutucu akışkan ile ne yapılacak?
C. Benzin deposundaki, radyatördeki ve akülerdeki sıvılarla ne yapılacak?
D. Araçlardaki plastik malzemeler ne yapılacak?",Pillerin geri dönüşümü için ne yapılacak?,A. Pillerin geri dönüşümü için ne yapılacak?,False
"Anna 100 metreyi 20 saniyede koştu. Ortalama hızı ne kadardı?
Şıklar:
A. 2 m/s
B. 5 m/s
C. 20 m/s
D. 25 m/s",5 m/s,B. 5 m/s (100 m / 20 s = 5 m/s),False
"Bir fizikçi, bir arabanın bir rampadan atlamak için ulaşması gereken hızı belirlemek istiyor. Fizikçi üç deneme yapar. İkinci ve üçüncü denemelerde arabanın hızı saatte 20 mil artırılır. Fizikçi hızı değiştirdiğinde neyi araştırıyor?
Şıklar:
A. kontrol
B. hipotez beyanı
C. bağımlı (yanıt veren) değişken
D. bağımsız (manipüle edilen) değişken",bağımsız (manipüle edilen) değişken,D. bağımsız (manipüle edilen) değişken.,False
"Bazı kömür madenciliği yeraltında gerçekleşir ve üstteki araziye zarar vermez. Yeraltında gerçekleşen kömür madenciliği çevreye yüzey madenciliğinden nasıl daha az zararlı olabilir?
Şıklar:
A. Yeraltı kömür madenciliği kirliliği artırır.
B. Yeraltı kömür madenciliği habitat kaybını azaltır.
C. Yeraltı kömür madenciliği orman büyümesini artırır.
D. Yeraltı kömür madenciliği hayvan popülasyonlarını azaltmaktadır.",Yeraltı kömür madenciliği habitat kaybını azaltır.,B. Yeraltı kömür madenciliği habitat kaybını azaltır.,False
"Ses dalgaları ile ışık dalgaları arasındaki benzerlik nedir?
Şıklar:
A. İkisi de enerji taşır.
B. İkisi de boşlukta seyahat ediyor.
C. Her ikisi de titreşimlerden kaynaklanır.
D. Her ikisi de aynı hızda hareket ediyor.",İkisi de enerji taşır.,C. Her ikisi de titreşimlerden kaynaklanır.,False
"Gün batımından hemen önce, bir öğrenci aynı yerde havanın ve toprağın sıcaklığını kaydetmiştir. Öğrenci, hava ve toprağın aynı sıcaklığa sahip olduğunu bulmuştur. Aşağıdaki ifadelerden hangisi o gün gün batımından sonra hava ve toprak sıcaklıklarının büyük olasılıkla nasıl değiştiğini açıklar?
Şıklar:
A. Toprak sıcaklığı hava sıcaklığından daha hızlı artmıştır.
B. Hava sıcaklığı toprak sıcaklığından daha hızlı artmıştır.
C. Toprak sıcaklığı hava sıcaklığından daha hızlı düşmüştür.
D. Hava sıcaklığı toprak sıcaklığından daha hızlı düşmüştür.",Hava sıcaklığı toprak sıcaklığından daha hızlı düşmüştür.,B. Hava sıcaklığı toprak sıcaklığından daha hızlı artmıştır.,False
"Bir köpeğin hangi özelliği büyük olasılıkla çevresinden öğrenilmiştir?
Şıklar:
A. keskin görüşü
B. yemek için yalvarması
C. hızlı koşma yeteneği
D. suda yüzebilmesi",yemek için yalvarması,B. yemek için yalvarması,False
"Bilinmeyen bir maddenin örneği kabının şeklini alır. Numunenin durumunu belirlemek için gereken ek bilgiyi sağlamak üzere hangi sorunun yanıtlanması gerekir?
Şıklar:
A. Şeffaf mı?
B. Tehlikeli bir numune mi?
C. Maddenin sıcaklığı nedir?
D. Daha büyük bir kabın hacmine kadar genişler mi?",Daha büyük bir kabın hacmine kadar genişler mi?,C. Maddenin sıcaklığı nedir?,False
"Bir öğrenci farklı toprak türlerinde bitkilerin büyümesini incelemiştir. Verileri düzenlemenin en iyi yolu
Şıklar:
A. tarih ve saattir.
B. tarih ve bitki boyudur.
C. bitki boyu ve toprak tipidir
D. tarih, bitki boyu ve toprak tipidir.","tarih, bitki boyu ve toprak tipidir.",C. bitki boyu ve toprak tipidir.,False
"İki kuvvet bir tahta blok üzerinde zıt yönlerde etki eder. Kuvvetler dengelenmezse ne olur?
Şıklar:
A. Blok kuvvetleri dengeleyecektir.
B. Kuvvetler yön değiştirecektir.
C. Bloğun kütlesi değişecektir.
D. Bloğun konumu değişecektir.",Bloğun konumu değişecektir.,D. Bloğun konumu değişecektir.,False
"Cilt vücudun homeostazisini korumasına nasıl yardımcı olur?
Şıklar:
A. Deri oksijen taşır.
B. Deri virüsleri sindirir.
C. Deri beyne mesajlar gönderir.
D. Deri sıcaklığı dengeler.",Deri sıcaklığı dengeler.,D. Deri sıcaklığı dengeler.,False
"Elektrikli otomobillere sahip olmak pahalıdır ve şarj istasyonları kolaylıkla bulunamaz. Fosil yakıtlarla çalışan arabaların aksine, elektrikli arabalar sürülürken karbon monoksit üretmez. Aşağıdakilerden hangisi insanların neden bu teknolojiyi kullanmayı tercih ettiklerini en iyi şekilde açıklar?
Şıklar:
A. Bu teknoloji bilimsel bir ilerlemedir.
B. Elektrikli arabalar enerjiyi bataryalarda depolar.
C. Teknoloji çevre dostudur.
D. Herkes elektrikli araba alıyor.",Teknoloji çevre dostudur.,C. Teknoloji çevre dostudur.,False
"Bu sorulardan hangileri bilimsel olarak yanıtlanamaz?
Şıklar:
A. Hangi müzik notaları insan kulağı tarafından algılanabilir?
B. Hangi müzik notaları bir araya geldiğinde en güzel olur?
C. Hangi frekanslar çocuklar tarafından duyulabilir ancak yetişkinler tarafından duyulamaz?
D. İnsan ses telleri hangi frekansları üretebilir?",Hangi müzik notaları bir araya geldiğinde en güzel olur?,B. Hangi müzik notaları bir araya geldiğinde en güzel olur? (Bu soru bilimsel olarak yanıtlanamaz çünkü güzellik subjektif bir kavramdır.),False
